id,originalexample,originalscore,originallabel,Advexample,Advscore,AdvLabel,Result,status,domainchanged,tldchanged
33,code.google.com/p/ffl/,0.061735689640045166,0,code.gmail.com/p/ffl/,0.9011285305023193,1,SUCCESS,False,True,False
34,code.google.com/p/foraytool/,0.007659792900085449,0,code.google.coms/p/foraytool/,0.9958298802375793,1,SUCCESS,False,True,True
35,code.google.com/p/foxreplace/,0.00260007381439209,0,code.google.coms/p/foxreplace/,0.9769946336746216,1,SUCCESS,False,True,True
36,code.google.com/p/fuel-scm/,0.0008623600006103516,0,code.gmail.kom/p/fuel-scm/,0.9744856357574463,1,SUCCESS,False,True,True
37,code.google.com/p/git-osx-installer/,0.001325070858001709,0,code.google.coms/p/git-osx-installer/,0.6893773674964905,1,SUCCESS,False,True,True
38,code.google.com/p/goobook/,0.0013484954833984375,0,code.google.coms/p/goobook/,0.9968186616897583,1,SUCCESS,False,True,True
39,code.google.com/p/google-gson/,0.9606591463088989,1,code.google.com/p/google-gson/,0.9606591463088989,1,SKIPPED,False,False,False
40,code.google.com/p/gpsee/,0.010514020919799805,0,code.google.coms/p/gpsee/,0.6049996614456177,1,SUCCESS,False,True,True
41,code.google.com/p/groovymud/,0.009164035320281982,0,code.gmail.coms/p/groovymud/,0.9961677193641663,1,SUCCESS,False,True,True
42,code.google.com/p/hiberlite/,0.0025863051414489746,0,code.gmail.kom/p/hiberlite/,0.9991023540496826,1,SUCCESS,False,True,True
43,code.google.com/p/httpfox/,0.07525855302810669,0,code.gmail.com/p/httpfox/,0.9832286834716797,1,SUCCESS,False,True,False
44,code.google.com/p/inferno-ds/,0.06102389097213745,0,code.gmail.com/p/inferno-ds/,0.8744915127754211,1,SUCCESS,False,True,False
45,code.google.com/p/iphonebrowser/,0.01030963659286499,0,code.gmail.coms/p/iphonebrowser/,0.9999973773956299,1,SUCCESS,False,True,True
46,code.google.com/p/j4me/,0.006861209869384766,0,code.google.coms/p/j4me/,0.9998237490653992,1,SUCCESS,False,True,True
47,code.google.com/p/javapng/,0.0007107257843017578,0,code.gmail.coms/p/javapng/,0.9708921313285828,1,SUCCESS,False,True,True
48,code.google.com/p/javascript-joystick/,0.0006961822509765625,0,code.google.coms/p/javascript-joystick/,0.7672580480575562,1,SUCCESS,False,True,True
49,code.google.com/p/jfxtras/,0.0013315081596374512,0,code.google.coms/p/jfxtras/,0.8070513606071472,1,SUCCESS,False,True,True
50,code.google.com/p/jkeylockmanager/,0.0003116130828857422,0,code.google.coms/p/jkeylockmanager/,0.9993658661842346,1,SUCCESS,False,True,True
51,code.google.com/p/jsdoc-toolkit/,0.0003581047058105469,0,code.google.coms/p/jsdoc-toolkit/,0.8370229601860046,1,SUCCESS,False,True,True
52,code.google.com/p/jslibs/,0.1475297212600708,0,code.google.coms/p/jslibs/,0.9483014345169067,1,SUCCESS,False,True,True
53,code.google.com/p/jswat/,0.05413973331451416,0,code.google.coms/p/jswat/,0.9999645948410034,1,SUCCESS,False,True,True
54,code.google.com/p/jurassic-fossil/,0.001412510871887207,0,code.google.coms/p/jurassic-fossil/,0.5545230507850647,1,SUCCESS,False,True,True
55,code.google.com/p/kippo/,0.2722826600074768,0,code.gmail.com/p/kippo/,0.9988652467727661,1,SUCCESS,False,True,False
56,code.google.com/p/legstar-pli2cob/,0.007945537567138672,0,code.google.coms/p/legstar-pli2cob/,0.998273491859436,1,SUCCESS,False,True,True
57,code.google.com/p/linb/,0.008554041385650635,0,code.google.coms/p/linb/,0.9124832153320312,1,SUCCESS,False,True,True
58,code.google.com/p/modwsgi/,0.0008667707443237305,0,code.gmail.kom/p/modwsgi/,0.9985259175300598,1,SUCCESS,False,True,True
59,code.google.com/p/moq/,0.0011959075927734375,0,code.google.coms/p/moq/,0.5952192544937134,1,SUCCESS,False,True,True
60,code.google.com/p/msysgit/,0.0012911558151245117,0,code.google.coms/p/msysgit/,0.8478041291236877,1,SUCCESS,False,True,True
61,code.google.com/p/oktech-profiler/,0.008622229099273682,0,code.google.coms/p/oktech-profiler/,0.8508613705635071,1,SUCCESS,False,True,True
62,code.google.com/p/os2online/,0.033159613609313965,0,code.google.coms/p/os2online/,0.9500888586044312,1,SUCCESS,False,True,True
63,code.google.com/p/pastelog/,0.009649336338043213,0,code.google.coms/p/pastelog/,0.6790412664413452,1,SUCCESS,False,True,True
64,code.google.com/p/phpobfuskator/,0.0012488961219787598,0,code.gmail.com/p/phpobfuskator/,0.9783543944358826,1,SUCCESS,False,True,False
65,code.google.com/p/phpsimpl/,0.032004356384277344,0,code.google.coms/p/phpsimpl/,0.9968044757843018,1,SUCCESS,False,True,True
66,code.google.com/p/php-syslog-ng/,0.9929782748222351,1,code.google.com/p/php-syslog-ng/,0.9929782748222351,1,SKIPPED,False,False,False
67,code.google.com/p/plan9front/,0.0045052170753479,0,code.gmail.kom/p/plan9front/,0.9999921321868896,1,SUCCESS,False,True,True
68,code.google.com/p/pysqlite/,0.006932318210601807,0,code.google.coms/p/pysqlite/,0.9578824043273926,1,SUCCESS,False,True,True
69,code.google.com/p/re2/,0.49015694856643677,0,code.google.coms/p/re2/,0.9834275841712952,1,SUCCESS,False,True,True
70,code.google.com/p/savefileto/,0.0016257762908935547,0,code.google.coms/p/savefileto/,0.9930310845375061,1,SUCCESS,False,True,True
71,code.google.com/p/sckt/,0.07659929990768433,0,code.gmail.com/p/sckt/,0.7432044148445129,1,SUCCESS,False,True,False
72,code.google.com/p/silvertrout/,0.0019799470901489258,0,code.gmail.coms/p/silvertrout/,0.9997389912605286,1,SUCCESS,False,True,True
73,code.google.com/p/sipdroid/,0.1643376350402832,0,code.google.coms/p/sipdroid/,0.9992635846138,1,SUCCESS,False,True,True
74,code.google.com/p/smartfind/,0.002802729606628418,0,code.gmail.coms/p/smartfind/,0.9988003969192505,1,SUCCESS,False,True,True
75,code.google.com/p/spserver/,0.0020307302474975586,0,code.gmail.coms/p/spserver/,0.9997527003288269,1,SUCCESS,False,True,True
76,code.google.com/p/sqlite-manager/,6.324052810668945e-05,0,code.yelp.coms/p/sqlite-manager/,0.9999121427536011,1,SUCCESS,False,True,True
77,code.google.com/p/tabkit/,0.1710960865020752,0,code.google.coms/p/tabkit/,0.9990506768226624,1,SUCCESS,False,True,True
78,code.google.com/p/thumbsdown/,0.0006349682807922363,0,code.gmail.kom/p/thumbsdown/,0.7575260996818542,1,SUCCESS,False,True,True
79,code.google.com/p/ticpp/,0.11630964279174805,0,code.gmail.com/p/ticpp/,0.9747279286384583,1,SUCCESS,False,True,False
80,code.google.com/p/ting/,0.000492393970489502,0,code.google.com/p/pavillion/,0.7082786560058594,1,SUCCESS,False,False,False
81,code.google.com/p/tortoisegit/,0.020107626914978027,0,code.google.kom/p/tortoisegit/,0.8481098413467407,1,SUCCESS,False,True,True
82,code.google.com/p/turboturtle/,0.005949258804321289,0,code.twitter.kom/p/turboturtle/,0.8373773097991943,1,SUCCESS,False,True,True
83,code.google.com/p/ubuntutrinux/,0.010138452053070068,0,code.gmail.coms/p/ubuntutrinux/,0.9661334156990051,1,SUCCESS,False,True,True
84,code.google.com/p/v8/,0.03937637805938721,0,code.gmail.com/p/v8/,0.9528585076332092,1,SUCCESS,False,True,False
85,code.google.com/p/visural-wicket/,0.0005440115928649902,0,code.gmail.coms/p/visural-wicket/,0.99863201379776,1,SUCCESS,False,True,True
86,code.google.com/p/xpisigner/,0.001969456672668457,0,code.google.coms/p/xpisigner/,0.9985159039497375,1,SUCCESS,False,True,True
87,code.google.com/p/yet-another-photo-screen-saver/,0.05590641498565674,0,code.google.coms/p/yet-another-photo-screen-saver/,0.9416619539260864,1,SUCCESS,False,True,True
88,code.google.com/p/zen-coding/,0.022636473178863525,0,code.gmail.com/p/zen-coding/,0.8781588673591614,1,SUCCESS,False,True,False
89,code.google.com/speed/page-speed/,0.0024036169052124023,0,code.gmail.coms/speed/page-speed/,0.999884843826294,1,SUCCESS,False,True,True
90,code.google.com/webtoolkit/,0.07184427976608276,0,code.google.kom/webtoolkit/,0.8318278789520264,1,SUCCESS,False,True,True
91,developers.google.com/appengine/docs/whatisgoogleappengine,0.703140139579773,1,developers.google.com/appengine/docs/whatisgoogleappengine,0.703140139579773,1,SKIPPED,False,False,False
92,docs.google.com/View?docid=dd33gg45_3f8j96p,0.8253511786460876,1,docs.google.com/View?docid=dd33gg45_3f8j96p,0.8253511786460876,1,SKIPPED,False,False,False
93,googleblog.blogspot.com/2008/09/fresh-take-on-browser.html,0.03332030773162842,0,googleblog.blogspot.kom/2008/09/fresh-take-on-browser.html,0.18681937456130981,0,FAILED,False,True,True
94,google-styleguide.googlecode.com/svn/trunk/cppguide.xml,0.778981626033783,1,google-styleguide.googlecode.com/svn/trunk/cppguide.xml,0.778981626033783,1,SKIPPED,False,False,False
95,gpachai.googlepages.com/gpachai.googlepages.com,0.05765938758850098,0,gpachai.googlepages.coms/gpachai.googlepages.com,0.13351285457611084,0,FAILED,False,True,True
96,groups.google.co.in/group/linuxexperts/about,0.9999423027038574,1,groups.google.co.in/group/linuxexperts/about,0.9999423027038574,1,SKIPPED,False,False,False
97,groups.google.co.uk/group/scarletdme,0.0015080571174621582,0,groups.google.co.british/group/scarletdme,0.9997333884239197,1,SUCCESS,False,True,True
98,groups.google.com/group/clepy/,0.012711167335510254,0,groups.google.coms/group/clepy/,0.9969272017478943,1,SUCCESS,False,True,True
99,groups.google.com/group/designbais-forum?hl=en&amp;lnk=rga,0.004541933536529541,0,groups.google.kom/module/designbais-forum?hl=en&ima;lnk=rga,0.9981529116630554,1,SUCCESS,False,True,True
100,groups.google.com/group/InterSystems-MV?hl=en,0.023291468620300293,0,groups.gmail.kom/group/InterSystems-MV?hl=par,0.9812749028205872,1,SUCCESS,False,True,True
101,groups.google.com/group/iso27001security,0.05153852701187134,0,groups.google.coms/group/iso27001security,0.9257892370223999,1,SUCCESS,False,True,True
102,groups.google.com/group/jbase?hl=en,0.011798441410064697,0,groups.google.coms/group/jbase?hl=en,0.8750534653663635,1,SUCCESS,False,True,True
103,groups.google.com/group/michipug,0.00012749433517456055,0,groups.twitter.kom/consortium/michipug,0.9970212578773499,1,SUCCESS,False,True,True
104,groups.google.com/group/MultiValue?hl=en&amp;lnk=rgr,0.0035539865493774414,0,groups.google.coms/group/MultiValue?hl=en&amps;lnk=rgr,0.9426800608634949,1,SUCCESS,False,True,True
105,groups.google.com/group/mvdbms,0.0035628080368041992,0,groups.android.coms/regrouped/mvdbms,0.9951165914535522,1,SUCCESS,False,True,True
106,groups.google.com/group/omegatplus,0.0008604526519775391,0,groups.gmail.coms/syndicates/omegatplus,0.9938949942588806,1,SUCCESS,False,True,True
107,groups.google.com/group/openqm?hl=en,0.0032135844230651855,0,groups.google.com/group/openqm?hl=par,0.5500456690788269,1,SUCCESS,False,False,False
108,groups.google.com/group/Rebol,0.010912775993347168,0,groups.android.coms/regrouped/Rebol,0.9972917437553406,1,SUCCESS,False,True,True
109,groups.google.com/group/shanghailug,0.00015556812286376953,0,groups.google.coms/group/shanghailug,0.732075035572052,1,SUCCESS,False,True,True
110,groups.google.com/group/spyware-removal,0.07624572515487671,0,groups.google.omg/group/spyware-removal,0.6665028929710388,1,SUCCESS,False,True,True
111,groups.google.com/group/utahpython,0.014704644680023193,0,groups.google.com/module/utahpython,0.9679790139198303,1,SUCCESS,False,False,False
112,groups.google.com/groups/dir,0.0029821395874023438,0,groups.google.com/module/dir,0.9413018226623535,1,SUCCESS,False,False,False
113,gwt.google.com/samples/GwtFeedReader/GwtFeedReader.html,0.9946459531784058,1,gwt.google.com/samples/GwtFeedReader/GwtFeedReader.html,0.9946459531784058,1,SKIPPED,False,False,False
114,http://www.play.google.com/store/apps/details?id=com.domcomp.main,0.5176664590835571,1,http://www.play.google.com/store/apps/details?id=com.domcomp.main,0.5176664590835571,1,SKIPPED,True,False,False
115,http://www.plus.google.com,0.0005893707275390625,0,www://web.plus.twitter.kom,0.2831236720085144,0,FAILED,False,True,True
116,http://www.plus.google.com/107903992827578686784/about?hl=en,0.9142710566520691,1,http://www.plus.google.com/107903992827578686784/about?hl=en,0.9142710566520691,1,SKIPPED,True,False,False
117,http://www.plus.google.com/115047032409973911708/about?hl=en,0.4874657988548279,0,http://www.plus.yelp.com/115047032409973911708/about?hl=en,0.9994638562202454,1,SUCCESS,True,True,False
118,http://www.plus.google.com/118254408225094337228/about?gl=in&hl=en,0.988440990447998,1,http://www.plus.google.com/118254408225094337228/about?gl=in&hl=en,0.988440990447998,1,SKIPPED,True,False,False
119,http://www.google.ae,0.000141143798828125,0,http://http.yelp.ra,0.979800820350647,1,SUCCESS,True,True,True
120,http://www.google.ae/advanced_search?hl=en-au&authuser=0,0.0045410990715026855,0,http://http.google.ae/advanced_search?hl=en-au&authuser=0,0.5757327079772949,1,SUCCESS,True,False,False
121,http://www.google.ae/preferences?hl=en,0.0037030577659606934,0,http://www.google.ae/prerogatives?hl=of,0.5069730281829834,1,SUCCESS,True,False,False
122,http://www.google.ae/services/,0.2844770550727844,0,http://http.google.ra/services/,0.9977846741676331,1,SUCCESS,True,True,True
123,http://www.google.ae/setprefdomain?prefdom=us&sig=k_sfncmsq3ncqpeiv1vsifq88drbq%3d,0.9751181602478027,1,http://www.google.ae/setprefdomain?prefdom=us&sig=k_sfncmsq3ncqpeiv1vsifq88drbq%3d,0.9751181602478027,1,SKIPPED,True,False,False
124,http://www.google.ae/setprefs?sig=0_is6h89a4vw59tlall6jelzmeoma%3d&hl=ar&source=homepage&sa=x&ved=0ahukewjpuvb16_7kahxbp48khasob5qq2zgbcau,0.9999285936355591,1,http://www.google.ae/setprefs?sig=0_is6h89a4vw59tlall6jelzmeoma%3d&hl=ar&source=homepage&sa=x&ved=0ahukewjpuvb16_7kahxbp48khasob5qq2zgbcau,0.9999285936355591,1,SKIPPED,True,False,False
125,http://www.google.at,0.00015747547149658203,0,http://http.yelp.at,0.6152132153511047,1,SUCCESS,True,True,False
126,http://www.google.at/advanced_search?hl=en-au&authuser=0,0.0015953779220581055,0,http://http.yelp.at/advanced_search?hl=en-au&authuser=0,0.9995644688606262,1,SUCCESS,True,True,False
127,http://www.google.at/preferences?hl=en,0.003831326961517334,0,http://www.yelp.at/prerogatives?hl=of,0.9776118993759155,1,SUCCESS,True,True,False
128,http://www.google.at/services/,0.1167382001876831,0,http://http.google.at/services/,0.5518537759780884,1,SUCCESS,True,False,False
129,http://www.google.at/setprefdomain?prefdom=us&sig=k_zuyktu4n4vjs2xjxpigvcnzs2gi%3d,0.9976061582565308,1,http://www.google.at/setprefdomain?prefdom=us&sig=k_zuyktu4n4vjs2xjxpigvcnzs2gi%3d,0.9976061582565308,1,SKIPPED,True,False,False
130,http://www.google.at/setprefs?sig=0_e3utryxski3qe44jve6navwvcfs%3d&hl=de&source=homepage&sa=x&ved=0ahukewidoupwy_7kahvn6xmbhtnicfsq2zgbcau,0.9990378618240356,1,http://www.google.at/setprefs?sig=0_e3utryxski3qe44jve6navwvcfs%3d&hl=de&source=homepage&sa=x&ved=0ahukewidoupwy_7kahvn6xmbhtnicfsq2zgbcau,0.9990378618240356,1,SKIPPED,True,False,False
131,http://www.google.be,0.0006808042526245117,0,http://http.yelp.be,0.9685208797454834,1,SUCCESS,True,True,False
132,http://www.google.be/advanced_search?hl=en-au&authuser=0,0.010262131690979004,0,http://http.google.be/advanced_search?hl=en-au&authuser=0,0.9191285967826843,1,SUCCESS,True,False,False
133,http://www.google.be/preferences?hl=en,0.00306779146194458,0,http://www.gmail.be/prerogatives?hl=par,0.5790708065032959,1,SUCCESS,True,True,False
134,http://www.google.be/services/,0.03257185220718384,0,http://www.google.constituted/services/,0.9988110065460205,1,SUCCESS,True,True,True
135,http://www.google.be/setprefdomain?prefdom=us&sig=k_eztjjhyvzsakt8ilcvjilb1qiwq%3d,0.9195651412010193,1,http://www.google.be/setprefdomain?prefdom=us&sig=k_eztjjhyvzsakt8ilcvjilb1qiwq%3d,0.9195651412010193,1,SKIPPED,True,False,False
136,http://www.google.be/setprefs?sig=0_iylqaoonggczvggaphobhvcewnu%3d&hl=nl&source=homepage&sa=x&ved=0ahukewjlk7pon_7kahweoo8khbindpeq2zgbcau,0.9922210574150085,1,http://www.google.be/setprefs?sig=0_iylqaoonggczvggaphobhvcewnu%3d&hl=nl&source=homepage&sa=x&ved=0ahukewjlk7pon_7kahweoo8khbindpeq2zgbcau,0.9922210574150085,1,SKIPPED,True,False,False
137,http://www.google.ch,0.0001480579376220703,0,http://http.yelp.ch,0.583299458026886,1,SUCCESS,True,True,False
138,http://www.google.ch/advanced_search?hl=en-au&authuser=0,0.0007827877998352051,0,http://http.google.sects/advanced_search?hl=en-au&authuser=0,0.8136202096939087,1,SUCCESS,True,True,True
139,http://www.google.ch/preferences?hl=en,0.0011235475540161133,0,http://www.facebook.sects/prefer?hl=of,0.993302583694458,1,SUCCESS,True,True,True
140,http://www.google.ch/services/,0.000843048095703125,0,http://www.google.chaps/serves/,0.5460046529769897,1,SUCCESS,True,True,True
141,http://www.google.ch/setprefdomain?prefdom=us&sig=k_inb_dngqrci5wr1fs8546sf-nxo%3d,0.22587281465530396,0,http://www.google.sects/setprefdomain?prefdom=us&sig=k_inb_dngqrci5wr1fs8546sf-nxo%3d,0.9881062507629395,1,SUCCESS,True,True,True
142,http://www.google.ch/setprefs?sig=0_ta4jfaqgduaqrn7gk6lo6tqalhk%3d&hl=de&source=homepage&sa=x&ved=0ahukewjd_ulitv7kahwexcskhzqjc4eq2zgbcau,0.9999774694442749,1,http://www.google.ch/setprefs?sig=0_ta4jfaqgduaqrn7gk6lo6tqalhk%3d&hl=de&source=homepage&sa=x&ved=0ahukewjd_ulitv7kahwexcskhzqjc4eq2zgbcau,0.9999774694442749,1,SKIPPED,True,False,False
143,http://www.google.co.id,0.05506700277328491,0,http://web.google.co.id,0.8932018876075745,1,SUCCESS,True,False,False
144,http://www.google.co.id/advanced_search?hl=en-au&authuser=0,0.07789361476898193,0,http://website.google.commandant.id/advanced_search?hl=en-au&authuser=0,0.7769436836242676,1,SUCCESS,True,True,True
145,http://www.google.co.id/preferences?hl=en,0.10222578048706055,0,http://www.google.co.id/prefer?hl=en,0.9870011806488037,1,SUCCESS,True,False,False
146,http://www.google.co.id/services/,0.9892097115516663,1,http://www.google.co.id/services/,0.9892097115516663,1,SKIPPED,True,False,False
147,http://www.google.co.id/setprefdomain?prefdom=us&sig=k_ygxdg8slwwx-g6b-i-0e8spfqf8%3d,0.9998347759246826,1,http://www.google.co.id/setprefdomain?prefdom=us&sig=k_ygxdg8slwwx-g6b-i-0e8spfqf8%3d,0.9998347759246826,1,SKIPPED,True,False,False
148,http://www.google.co.id/setprefs?sig=0_nqxbnvtaf1mbyqrbtg9d9al_jgk%3d&hl=id&source=homepage&sa=x&ved=0ahukewi_qak16v7kahwqfyskhuuwcmoq2zgbcau,0.9999998807907104,1,http://www.google.co.id/setprefs?sig=0_nqxbnvtaf1mbyqrbtg9d9al_jgk%3d&hl=id&source=homepage&sa=x&ved=0ahukewi_qak16v7kahwqfyskhuuwcmoq2zgbcau,0.9999998807907104,1,SKIPPED,True,False,False
149,http://www.google.co.in,0.18600577116012573,0,http://web.google.co.in,0.9867588877677917,1,SUCCESS,True,False,False
150,http://www.google.co.in/advanced_search?hl=en-au&authuser=0,0.1315220594406128,0,http://website.google.co.in/advanced_search?hl=en-au&authuser=0,0.9392153024673462,1,SUCCESS,True,False,False
151,http://www.google.co.in/preferences?hl=en,0.04271543025970459,0,http://www.google.co.in/prefer?hl=en,0.8537290692329407,1,SUCCESS,True,False,False
152,http://www.google.co.in/services/,0.6731524467468262,1,http://www.google.co.in/services/,0.6731524467468262,1,SKIPPED,True,False,False
153,http://www.google.co.in/setprefdomain?prefdom=us&sig=k_emlu2xerhmq0a55ohdow3majxfa%3d,0.9985394477844238,1,http://www.google.co.in/setprefdomain?prefdom=us&sig=k_emlu2xerhmq0a55ohdow3majxfa%3d,0.9985394477844238,1,SKIPPED,True,False,False
154,http://www.google.co.jp,0.0002944469451904297,0,www://website.google.skipper.jt,0.9706578850746155,1,SUCCESS,False,True,True
155,http://www.google.co.jp/advanced_search?hl=en-au&authuser=0,3.916025161743164e-05,0,www://website.google.commandant.jt/advanced_search?ev=en-au&authuser=0,0.7525516748428345,1,SUCCESS,False,True,True
156,http://www.google.co.jp/preferences?hl=en,0.0004152655601501465,0,http://www.android.skipper.jp/prefer?hl=among,0.6985353231430054,1,SUCCESS,True,True,True
157,http://www.google.co.jp/services/,0.0001882314682006836,0,http://website.google.co.jp/serve/,0.9235231280326843,1,SUCCESS,True,False,False
158,http://www.google.co.jp/setprefdomain?prefdom=us&sig=k_rs1z5zghw0_eb3czso9u8l1w-3k%3d,0.0012640953063964844,0,http://website.google.co.jt/setprefdomain?prefdom=we&sig=k_rs1z5zghw0_eb3czso9u8l1w-3k%3d,0.8579382300376892,1,SUCCESS,True,True,True
159,http://www.google.co.jp/setprefs?sig=0_csdvr369vlz3krkpy9ilzrd8swu%3d&hl=ja&source=homepage&sa=x&ved=0ahukewimltivtp7kahxvv30khs2cdy8q2zgbcau,0.9998959302902222,1,http://www.google.co.jp/setprefs?sig=0_csdvr369vlz3krkpy9ilzrd8swu%3d&hl=ja&source=homepage&sa=x&ved=0ahukewimltivtp7kahxvv30khs2cdy8q2zgbcau,0.9998959302902222,1,SKIPPED,True,False,False
160,http://www.google.co.kr,0.00701981782913208,0,http://website.google.co.kr,0.9842808246612549,1,SUCCESS,True,False,False
161,http://www.google.co.kr/advanced_search?hl=en-au&authuser=0,0.02343130111694336,0,http://website.google.commandant.kr/advanced_search?hl=en-au&authuser=0,0.60090571641922,1,SUCCESS,True,True,True
162,http://www.google.co.kr/preferences?hl=en,0.009139955043792725,0,http://www.google.co.kr/prefer?hl=en,0.9843103885650635,1,SUCCESS,True,False,False
163,http://www.google.co.kr/services/,0.08539646863937378,0,http://website.google.co.kr/services/,0.9926691055297852,1,SUCCESS,True,False,False
164,http://www.google.co.kr/setprefdomain?prefdom=us&sig=k_ao_skrkopdsjtbtrw1bexpvnc9k%3d,0.29609692096710205,0,http://web.google.co.kr/setprefdomain?prefdom=us&sig=k_ao_skrkopdsjtbtrw1bexpvnc9k%3d,0.9460786581039429,1,SUCCESS,True,False,False
165,http://www.google.co.kr/setprefs?sig=0_95iekdrubfomdko3rimgl-xhbss%3d&hl=ko&source=homepage&sa=x&ved=0ahukewjqt5v25_7kahwlsy8khdkwd_yq2zgbcau,0.9999983310699463,1,http://www.google.co.kr/setprefs?sig=0_95iekdrubfomdko3rimgl-xhbss%3d&hl=ko&source=homepage&sa=x&ved=0ahukewjqt5v25_7kahwlsy8khdkwd_yq2zgbcau,0.9999983310699463,1,SKIPPED,True,False,False
166,http://www.google.co.nz,0.0019659996032714844,0,http://website.google.co.nz,0.6358668208122253,1,SUCCESS,True,False,False
167,http://www.google.co.nz/advanced_search?hl=en-au&authuser=0,0.00047212839126586914,0,www://website.yelp.commandant.nz/advanced_search?hl=en-au&authuser=0,0.870254635810852,1,SUCCESS,False,True,True
168,http://www.google.co.nz/preferences?hl=en,0.0004780888557434082,0,http://www.google.co.nz/prefer?hl=among,0.9973400235176086,1,SUCCESS,True,False,False
