id,originalexample,originalscore,originallabel,Advexample,Advscore,AdvLabel,Result,status
37,code.google.com/p/git-osx-installer/,0.044321298599243164,0,codification.google.com/p/git-osx-installer/,0.7875242233276367,1,SUCCESS,False
38,code.google.com/p/goobook/,0.013577580451965332,0,codification.Google.com/p/goobook/,0.8027666211128235,1,SUCCESS,False
39,code.google.com/p/google-gson/,0.038293659687042236,0,codification.google.com/p/google-gson/,0.6535667777061462,1,SUCCESS,False
40,code.google.com/p/gpsee/,0.0310671329498291,0,codification.google.com/p/gpsee/,0.6871196627616882,1,SUCCESS,False
41,code.google.com/p/groovymud/,0.014455318450927734,0,codification.Google.com/p/groovymud/,0.7931062579154968,1,SUCCESS,False
42,code.google.com/p/hiberlite/,0.028189778327941895,0,codification.google.com/p/hiberlite/,0.5046384334564209,1,SUCCESS,False
43,code.google.com/p/httpfox/,0.5482515692710876,1,code.google.com/p/httpfox/,0.5482515692710876,1,SKIPPED,False
44,code.google.com/p/inferno-ds/,0.02792823314666748,0,codification.Google.com/p/inferno-ds/,0.8794019222259521,1,SUCCESS,False
45,code.google.com/p/iphonebrowser/,0.40353870391845703,0,codification.google.com/p/iphonebrowser/,0.9785190224647522,1,SUCCESS,False
46,code.google.com/p/j4me/,0.030092835426330566,0,codification.google.com/p/j4me/,0.7059260606765747,1,SUCCESS,False
47,code.google.com/p/javapng/,0.008338212966918945,0,codification.Google.com/p/javapng/,0.8104532957077026,1,SUCCESS,False
48,code.google.com/p/javascript-joystick/,0.11714494228363037,0,codification.google.com/p/javascript-joystick/,0.8957974314689636,1,SUCCESS,False
49,code.google.com/p/jfxtras/,0.015627801418304443,0,codification.Google.com/p/jfxtras/,0.9482393860816956,1,SUCCESS,False
50,code.google.com/p/jkeylockmanager/,0.0683174729347229,0,code.Google.com/p/jkeylockmanager/,0.8021950125694275,1,SUCCESS,False
51,code.google.com/p/jsdoc-toolkit/,0.03679025173187256,0,codification.Google.com/p/jsdoc-toolkit/,0.8672874569892883,1,SUCCESS,False
52,code.google.com/p/jslibs/,0.059268832206726074,0,codification.google.com/p/jslibs/,0.7414391040802002,1,SUCCESS,False
53,code.google.com/p/jswat/,0.049838125705718994,0,codification.google.com/p/jswat/,0.7190872430801392,1,SUCCESS,False
54,code.google.com/p/jurassic-fossil/,0.08531343936920166,0,codification.google.com/p/jurassic-fossil/,0.7799763083457947,1,SUCCESS,False
55,code.google.com/p/kippo/,0.06654971837997437,0,codification.google.com/p/kippo/,0.8818833231925964,1,SUCCESS,False
56,code.google.com/p/legstar-pli2cob/,0.04371005296707153,0,codification.google.com/p/legstar-pli2cob/,0.8122645616531372,1,SUCCESS,False
57,code.google.com/p/linb/,0.01589888334274292,0,codification.Google.com/p/linb/,0.9056231379508972,1,SUCCESS,False
58,code.google.com/p/modwsgi/,0.8045485019683838,1,code.google.com/p/modwsgi/,0.8045485019683838,1,SKIPPED,False
59,code.google.com/p/moq/,0.09161460399627686,0,codification.google.com/p/moq/,0.9130149483680725,1,SUCCESS,False
60,code.google.com/p/msysgit/,0.10605752468109131,0,codification.google.com/p/msysgit/,0.8625568151473999,1,SUCCESS,False
61,code.google.com/p/oktech-profiler/,0.2603710889816284,0,codification.google.com/p/oktech-profiler/,0.9566391706466675,1,SUCCESS,False
62,code.google.com/p/os2online/,0.0530475378036499,0,codification.google.com/p/os2online/,0.7539344429969788,1,SUCCESS,False
63,code.google.com/p/pastelog/,0.7737799286842346,1,code.google.com/p/pastelog/,0.7737799286842346,1,SKIPPED,False
64,code.google.com/p/phpobfuskator/,0.06511008739471436,0,code.Google.com/p/phpobfuskator/,0.8695755004882812,1,SUCCESS,False
65,code.google.com/p/phpsimpl/,0.11961615085601807,0,codification.google.com/p/phpsimpl/,0.9158703684806824,1,SUCCESS,False
66,code.google.com/p/php-syslog-ng/,0.6187252998352051,1,code.google.com/p/php-syslog-ng/,0.6187252998352051,1,SKIPPED,False
67,code.google.com/p/plan9front/,0.027998924255371094,0,codification.google.com/p/plan9front/,0.567400336265564,1,SUCCESS,False
68,code.google.com/p/pysqlite/,0.02681642770767212,0,codification.google.com/p/pysqlite/,0.7991464734077454,1,SUCCESS,False
69,code.google.com/p/re2/,0.05924856662750244,0,codification.google.com/p/re2/,0.8692328333854675,1,SUCCESS,False
70,code.google.com/p/savefileto/,0.05908846855163574,0,codification.google.com/p/savefileto/,0.7525056004524231,1,SUCCESS,False
71,code.google.com/p/sckt/,0.0518149733543396,0,codification.google.com/p/sckt/,0.7596482634544373,1,SUCCESS,False
72,code.google.com/p/silvertrout/,0.021312177181243896,0,codification.Google.com/p/silvertrout/,0.6363971829414368,1,SUCCESS,False
73,code.google.com/p/sipdroid/,0.03515422344207764,0,codification.Google.com/p/sipdroid/,0.8741728663444519,1,SUCCESS,False
74,code.google.com/p/smartfind/,0.04090690612792969,0,codification.google.com/p/smartfind/,0.6063953042030334,1,SUCCESS,False
75,code.google.com/p/spserver/,0.018635928630828857,0,codification.Google.com/p/spserver/,0.8922988176345825,1,SUCCESS,False
76,code.google.com/p/sqlite-manager/,0.02285057306289673,0,codification.Google.com/p/sqlite-manager/,0.7429357767105103,1,SUCCESS,False
77,code.google.com/p/tabkit/,0.03236865997314453,0,codification.google.com/p/tabkit/,0.6851890087127686,1,SUCCESS,False
78,code.google.com/p/thumbsdown/,0.04603618383407593,0,codification.google.com/p/thumbsdown/,0.6312133073806763,1,SUCCESS,False
79,code.google.com/p/ticpp/,0.07942193746566772,0,codification.google.com/p/ticpp/,0.7498665452003479,1,SUCCESS,False
80,code.google.com/p/ting/,0.011477351188659668,0,codification.Google.com/p/ting/,0.7529765963554382,1,SUCCESS,False
81,code.google.com/p/tortoisegit/,0.06999754905700684,0,codification.google.com/p/tortoisegit/,0.825071394443512,1,SUCCESS,False
82,code.google.com/p/turboturtle/,0.03444772958755493,0,codification.google.com/p/turboturtle/,0.6592831611633301,1,SUCCESS,False
83,code.google.com/p/ubuntutrinux/,0.020503759384155273,0,codification.Google.com/p/ubuntutrinux/,0.759388267993927,1,SUCCESS,False
84,code.google.com/p/v8/,0.29113268852233887,0,codification.google.com/p/v8/,0.9680694341659546,1,SUCCESS,False
85,code.google.com/p/visural-wicket/,0.009457588195800781,0,codification.Google.com/p/visural-wicket/,0.5296278595924377,1,SUCCESS,False
86,code.google.com/p/xpisigner/,0.05200326442718506,0,codification.google.com/p/xpisigner/,0.6888973116874695,1,SUCCESS,False
87,code.google.com/p/yet-another-photo-screen-saver/,0.044910967350006104,0,codification.Google.com/P/yet-another-photo-screen-saver/,0.5264574289321899,1,SUCCESS,False
88,code.google.com/p/zen-coding/,0.03533172607421875,0,codification.Google.com/p/zen-coding/,0.8453844785690308,1,SUCCESS,False
89,code.google.com/speed/page-speed/,0.03565913438796997,0,code.google.com/accelerate/page-speed/,0.9199383854866028,1,SUCCESS,False
90,code.google.com/webtoolkit/,0.06272178888320923,0,codification.google.com/webtoolkit/,0.8888119459152222,1,SUCCESS,False
91,developers.google.com/appengine/docs/whatisgoogleappengine,0.930474042892456,1,developers.google.com/appengine/docs/whatisgoogleappengine,0.930474042892456,1,SKIPPED,False
92,docs.google.com/View?docid=dd33gg45_3f8j96p,0.9616219401359558,1,docs.google.com/View?docid=dd33gg45_3f8j96p,0.9616219401359558,1,SKIPPED,False
93,googleblog.blogspot.com/2008/09/fresh-take-on-browser.html,0.2013646960258484,0,googleblog.blogspot.com/2008/09/fresh-take-on-browser.HTML,0.2437363862991333,0,FAILED,False
94,google-styleguide.googlecode.com/svn/trunk/cppguide.xml,0.005659937858581543,0,google-styleguide.googlecode.com/svn/trunk/cppguide.xml,0.005659937858581543,0,FAILED,False
95,gpachai.googlepages.com/gpachai.googlepages.com,0.004328370094299316,0,gpachai.googlepages.com/gpachai.googlepages.com,0.004328370094299316,0,FAILED,False
96,groups.google.co.in/group/linuxexperts/about,0.08191561698913574,0,groups.google.CO.in/group/linuxexperts/about,0.7513849139213562,1,SUCCESS,False
97,groups.google.co.uk/group/scarletdme,0.07707703113555908,0,groups.google.co.UK/group/scarletdme,0.977544903755188,1,SUCCESS,False
98,groups.google.com/group/clepy/,0.0010231733322143555,0,radical.Google.com/radical/clepy/,0.22441595792770386,0,FAILED,False
99,groups.google.com/group/designbais-forum?hl=en&amp;lnk=rga,0.0002784132957458496,0,radical.Google.com/aggroup/designbais-forum?hl=en&A;lnk=rga,0.5252256989479065,1,SUCCESS,False
100,groups.google.com/group/InterSystems-MV?hl=en,0.037146151065826416,0,radical.google.com/radical/InterSystems-MV?hl=en,0.7930855751037598,1,SUCCESS,False
101,groups.google.com/group/iso27001security,0.031002044677734375,0,radical.Google.com/radical/iso27001security,0.6620325446128845,1,SUCCESS,False
102,groups.google.com/group/jbase?hl=en,0.002782881259918213,0,radical.Google.com/radical/jbase?hl=nut,0.6644189953804016,1,SUCCESS,False
103,groups.google.com/group/michipug,0.007338225841522217,0,grouping.Google.com/radical/michipug,0.10803323984146118,0,FAILED,False
104,groups.google.com/group/MultiValue?hl=en&amp;lnk=rgr,0.16352742910385132,0,groups.google.com/radical/MultiValue?hl=en&amp;lnk=rgr,0.6702573299407959,1,SUCCESS,False
105,groups.google.com/group/mvdbms,0.024701178073883057,0,radical.Google.com/aggroup/mvdbms,0.5697658658027649,1,SUCCESS,False
106,groups.google.com/group/omegatplus,0.06454592943191528,0,groups.Google.com/aggroup/omegatplus,0.6744921803474426,1,SUCCESS,False
107,groups.google.com/group/openqm?hl=en,0.013686597347259521,0,radical.Google.com/aggroup/openqm?hl=nut,0.7642208933830261,1,SUCCESS,False
108,groups.google.com/group/Rebol,0.4840179681777954,0,radical.google.com/group/Rebol,0.9449698328971863,1,SUCCESS,False
109,groups.google.com/group/shanghailug,0.08886229991912842,0,radical.google.com/aggroup/shanghailug,0.8207574486732483,1,SUCCESS,False
110,groups.google.com/group/spyware-removal,0.006697893142700195,0,radical.Google.com/radical/spyware-removal,0.2079755663871765,0,FAILED,False
111,groups.google.com/group/utahpython,0.01508420705795288,0,groups.Google.com/radical/utahpython,0.5110824108123779,1,SUCCESS,False
112,groups.google.com/groups/dir,0.011681854724884033,0,radical.Google.com/radical/dir,0.20373594760894775,0,FAILED,False
113,gwt.google.com/samples/GwtFeedReader/GwtFeedReader.html,0.9876804351806641,1,gwt.google.com/samples/GwtFeedReader/GwtFeedReader.html,0.9876804351806641,1,SKIPPED,False
114,http://play.google.com/store/apps/details?id=com.domcomp.main,0.5890090465545654,1,http://play.google.com/store/apps/details?id=com.domcomp.main,0.5890090465545654,1,SKIPPED,True
115,http://plus.google.com,0.01750713586807251,0,HTTP://plus.google.com,0.9876152276992798,1,SUCCESS,True
116,http://plus.google.com/107903992827578686784/about?hl=en,0.0035799741744995117,0,HTTP://plus.google.com/107903992827578686784/about?hl=en,0.7815802097320557,1,SUCCESS,True
117,http://plus.google.com/115047032409973911708/about?hl=en,0.005354523658752441,0,HTTP://plus.google.com/115047032409973911708/about?hl=en,0.8267520070075989,1,SUCCESS,True
118,http://plus.google.com/118254408225094337228/about?gl=in&hl=en,0.15579527616500854,0,HTTP://plus.google.com/118254408225094337228/about?gl=in&hl=en,0.962319552898407,1,SUCCESS,True
119,http://google.ae,0.5515387654304504,1,http://google.ae,0.5515387654304504,1,SKIPPED,True
120,http://google.ae/advanced_search?hl=en-au&authuser=0,0.10457998514175415,0,HTTP://google.ae/advanced_search?hl=en-au&authuser=0,0.9835624098777771,1,SUCCESS,True
121,http://google.ae/preferences?hl=en,0.9401149153709412,1,http://google.ae/preferences?hl=en,0.9401149153709412,1,SKIPPED,True
122,http://google.ae/services/,0.9818264245986938,1,http://google.ae/services/,0.9818264245986938,1,SKIPPED,True
123,http://google.ae/setprefdomain?prefdom=us&sig=k_sfncmsq3ncqpeiv1vsifq88drbq%3d,0.9999667406082153,1,http://google.ae/setprefdomain?prefdom=us&sig=k_sfncmsq3ncqpeiv1vsifq88drbq%3d,0.9999667406082153,1,SKIPPED,True
124,http://google.ae/setprefs?sig=0_is6h89a4vw59tlall6jelzmeoma%3d&hl=ar&source=homepage&sa=x&ved=0ahukewjpuvb16_7kahxbp48khasob5qq2zgbcau,0.9996941089630127,1,http://google.ae/setprefs?sig=0_is6h89a4vw59tlall6jelzmeoma%3d&hl=ar&source=homepage&sa=x&ved=0ahukewjpuvb16_7kahxbp48khasob5qq2zgbcau,0.9996941089630127,1,SKIPPED,True
125,http://google.at,0.3675220012664795,0,HTTP://google.at,0.9996755123138428,1,SUCCESS,True
126,http://google.at/advanced_search?hl=en-au&authuser=0,0.03500175476074219,0,HTTP://google.at/advanced_search?hl=en-au&authuser=0,0.9540312886238098,1,SUCCESS,True
127,http://google.at/preferences?hl=en,0.8802258968353271,1,http://google.at/preferences?hl=en,0.8802258968353271,1,SKIPPED,True
128,http://google.at/services/,0.966883659362793,1,http://google.at/services/,0.966883659362793,1,SKIPPED,True
129,http://google.at/setprefdomain?prefdom=us&sig=k_zuyktu4n4vjs2xjxpigvcnzs2gi%3d,0.9956335425376892,1,http://google.at/setprefdomain?prefdom=us&sig=k_zuyktu4n4vjs2xjxpigvcnzs2gi%3d,0.9956335425376892,1,SKIPPED,True
130,http://google.at/setprefs?sig=0_e3utryxski3qe44jve6navwvcfs%3d&hl=de&source=homepage&sa=x&ved=0ahukewidoupwy_7kahvn6xmbhtnicfsq2zgbcau,0.9960057139396667,1,http://google.at/setprefs?sig=0_e3utryxski3qe44jve6navwvcfs%3d&hl=de&source=homepage&sa=x&ved=0ahukewidoupwy_7kahvn6xmbhtnicfsq2zgbcau,0.9960057139396667,1,SKIPPED,True
131,http://google.be,0.25551164150238037,0,HTTP://google.be,0.9995866417884827,1,SUCCESS,True
132,http://google.be/advanced_search?hl=en-au&authuser=0,0.04421555995941162,0,HTTP://google.be/advanced_search?hl=en-au&authuser=0,0.9479498267173767,1,SUCCESS,True
133,http://google.be/preferences?hl=en,0.7259054183959961,1,http://google.be/preferences?hl=en,0.7259054183959961,1,SKIPPED,True
134,http://google.be/services/,0.9362581372261047,1,http://google.be/services/,0.9362581372261047,1,SKIPPED,True
135,http://google.be/setprefdomain?prefdom=us&sig=k_eztjjhyvzsakt8ilcvjilb1qiwq%3d,0.9997000694274902,1,http://google.be/setprefdomain?prefdom=us&sig=k_eztjjhyvzsakt8ilcvjilb1qiwq%3d,0.9997000694274902,1,SKIPPED,True
136,http://google.be/setprefs?sig=0_iylqaoonggczvggaphobhvcewnu%3d&hl=nl&source=homepage&sa=x&ved=0ahukewjlk7pon_7kahweoo8khbindpeq2zgbcau,0.9997654557228088,1,http://google.be/setprefs?sig=0_iylqaoonggczvggaphobhvcewnu%3d&hl=nl&source=homepage&sa=x&ved=0ahukewjlk7pon_7kahweoo8khbindpeq2zgbcau,0.9997654557228088,1,SKIPPED,True
137,http://google.ch,0.48933112621307373,0,HTTP://google.ch,0.9996371269226074,1,SUCCESS,True
138,http://google.ch/advanced_search?hl=en-au&authuser=0,0.017534315586090088,0,HTTP://google.ch/advanced_search?hl=en-au&authuser=0,0.9034882187843323,1,SUCCESS,True
139,http://google.ch/preferences?hl=en,0.8931065797805786,1,http://google.ch/preferences?hl=en,0.8931065797805786,1,SKIPPED,True
140,http://google.ch/services/,0.9448062777519226,1,http://google.ch/services/,0.9448062777519226,1,SKIPPED,True
141,http://google.ch/setprefdomain?prefdom=us&sig=k_inb_dngqrci5wr1fs8546sf-nxo%3d,0.9937564134597778,1,http://google.ch/setprefdomain?prefdom=us&sig=k_inb_dngqrci5wr1fs8546sf-nxo%3d,0.9937564134597778,1,SKIPPED,True
142,http://google.ch/setprefs?sig=0_ta4jfaqgduaqrn7gk6lo6tqalhk%3d&hl=de&source=homepage&sa=x&ved=0ahukewjd_ulitv7kahwexcskhzqjc4eq2zgbcau,1.0,1,http://google.ch/setprefs?sig=0_ta4jfaqgduaqrn7gk6lo6tqalhk%3d&hl=de&source=homepage&sa=x&ved=0ahukewjd_ulitv7kahwexcskhzqjc4eq2zgbcau,1.0,1,SKIPPED,True
143,http://google.co.id,0.6628342270851135,1,http://google.co.id,0.6628342270851135,1,SKIPPED,True
144,http://google.co.id/advanced_search?hl=en-au&authuser=0,0.5857117176055908,1,http://google.co.id/advanced_search?hl=en-au&authuser=0,0.5857117176055908,1,SKIPPED,True
145,http://google.co.id/preferences?hl=en,0.9869213104248047,1,http://google.co.id/preferences?hl=en,0.9869213104248047,1,SKIPPED,True
146,http://google.co.id/services/,0.9954490065574646,1,http://google.co.id/services/,0.9954490065574646,1,SKIPPED,True
147,http://google.co.id/setprefdomain?prefdom=us&sig=k_ygxdg8slwwx-g6b-i-0e8spfqf8%3d,0.9983949065208435,1,http://google.co.id/setprefdomain?prefdom=us&sig=k_ygxdg8slwwx-g6b-i-0e8spfqf8%3d,0.9983949065208435,1,SKIPPED,True
148,http://google.co.id/setprefs?sig=0_nqxbnvtaf1mbyqrbtg9d9al_jgk%3d&hl=id&source=homepage&sa=x&ved=0ahukewi_qak16v7kahwqfyskhuuwcmoq2zgbcau,0.9999998807907104,1,http://google.co.id/setprefs?sig=0_nqxbnvtaf1mbyqrbtg9d9al_jgk%3d&hl=id&source=homepage&sa=x&ved=0ahukewi_qak16v7kahwqfyskhuuwcmoq2zgbcau,0.9999998807907104,1,SKIPPED,True
149,http://google.co.in,0.34492385387420654,0,HTTP://google.co.in,0.9990119934082031,1,SUCCESS,True
150,http://google.co.in/advanced_search?hl=en-au&authuser=0,0.6553704738616943,1,http://google.co.in/advanced_search?hl=en-au&authuser=0,0.6553704738616943,1,SKIPPED,True
151,http://google.co.in/preferences?hl=en,0.9850791692733765,1,http://google.co.in/preferences?hl=en,0.9850791692733765,1,SKIPPED,True
152,http://google.co.in/services/,0.9861483573913574,1,http://google.co.in/services/,0.9861483573913574,1,SKIPPED,True
153,http://google.co.in/setprefdomain?prefdom=us&sig=k_emlu2xerhmq0a55ohdow3majxfa%3d,0.9979352951049805,1,http://google.co.in/setprefdomain?prefdom=us&sig=k_emlu2xerhmq0a55ohdow3majxfa%3d,0.9979352951049805,1,SKIPPED,True
154,http://google.co.jp,0.1619589924812317,0,HTTP://google.co.jp,0.9991074204444885,1,SUCCESS,True
155,http://google.co.jp/advanced_search?hl=en-au&authuser=0,0.004650235176086426,0,http://google.CO.jp/advanced_search?hl=en-au&authuser=0,0.9116998910903931,1,SUCCESS,True
156,http://google.co.jp/preferences?hl=en,0.18960660696029663,0,HTTP://google.co.jp/preferences?hl=en,0.9978629946708679,1,SUCCESS,True
157,http://google.co.jp/services/,0.6672009825706482,1,http://google.co.jp/services/,0.6672009825706482,1,SKIPPED,True
158,http://google.co.jp/setprefdomain?prefdom=us&sig=k_rs1z5zghw0_eb3czso9u8l1w-3k%3d,0.9995744824409485,1,http://google.co.jp/setprefdomain?prefdom=us&sig=k_rs1z5zghw0_eb3czso9u8l1w-3k%3d,0.9995744824409485,1,SKIPPED,True
159,http://google.co.jp/setprefs?sig=0_csdvr369vlz3krkpy9ilzrd8swu%3d&hl=ja&source=homepage&sa=x&ved=0ahukewimltivtp7kahxvv30khs2cdy8q2zgbcau,0.9999998807907104,1,http://google.co.jp/setprefs?sig=0_csdvr369vlz3krkpy9ilzrd8swu%3d&hl=ja&source=homepage&sa=x&ved=0ahukewimltivtp7kahxvv30khs2cdy8q2zgbcau,0.9999998807907104,1,SKIPPED,True
160,http://google.co.kr,0.6923997402191162,1,http://google.co.kr,0.6923997402191162,1,SKIPPED,True
161,http://google.co.kr/advanced_search?hl=en-au&authuser=0,0.40696656703948975,0,HTTP://google.co.kr/advanced_search?hl=en-au&authuser=0,0.9898273944854736,1,SUCCESS,True
162,http://google.co.kr/preferences?hl=en,0.9855761528015137,1,http://google.co.kr/preferences?hl=en,0.9855761528015137,1,SKIPPED,True
163,http://google.co.kr/services/,0.9944489002227783,1,http://google.co.kr/services/,0.9944489002227783,1,SKIPPED,True
164,http://google.co.kr/setprefdomain?prefdom=us&sig=k_ao_skrkopdsjtbtrw1bexpvnc9k%3d,0.9990532994270325,1,http://google.co.kr/setprefdomain?prefdom=us&sig=k_ao_skrkopdsjtbtrw1bexpvnc9k%3d,0.9990532994270325,1,SKIPPED,True
165,http://google.co.kr/setprefs?sig=0_95iekdrubfomdko3rimgl-xhbss%3d&hl=ko&source=homepage&sa=x&ved=0ahukewjqt5v25_7kahwlsy8khdkwd_yq2zgbcau,0.9999973773956299,1,http://google.co.kr/setprefs?sig=0_95iekdrubfomdko3rimgl-xhbss%3d&hl=ko&source=homepage&sa=x&ved=0ahukewjqt5v25_7kahwlsy8khdkwd_yq2zgbcau,0.9999973773956299,1,SKIPPED,True
166,http://google.co.nz,0.33326756954193115,0,HTTP://google.co.nz,0.9996507167816162,1,SUCCESS,True
167,http://google.co.nz/advanced_search?hl=en-au&authuser=0,0.03865927457809448,0,HTTP://google.co.nz/advanced_search?hl=en-au&authuser=0,0.9502989053726196,1,SUCCESS,True
168,http://google.co.nz/preferences?hl=en,0.8727351427078247,1,http://google.co.nz/preferences?hl=en,0.8727351427078247,1,SKIPPED,True
169,http://google.co.nz/services/,0.9713773727416992,1,http://google.co.nz/services/,0.9713773727416992,1,SKIPPED,True
170,http://google.co.nz/setprefdomain?prefdom=us&sig=k_u8ktmquitzj0k6tspm5dgiw1quq%3d,0.9908011555671692,1,http://google.co.nz/setprefdomain?prefdom=us&sig=k_u8ktmquitzj0k6tspm5dgiw1quq%3d,0.9908011555671692,1,SKIPPED,True
171,http://google.co.th,0.8624619245529175,1,http://google.co.th,0.8624619245529175,1,SKIPPED,True
172,http://google.co.th/advanced_search?hl=en-au&authuser=0,0.4599853754043579,0,HTTP://google.co.th/advanced_search?hl=en-au&authuser=0,0.9923305511474609,1,SUCCESS,True
173,http://google.co.th/preferences?hl=en,0.9863418936729431,1,http://google.co.th/preferences?hl=en,0.9863418936729431,1,SKIPPED,True
174,http://google.co.th/services/,0.9845405220985413,1,http://google.co.th/services/,0.9845405220985413,1,SKIPPED,True
175,http://google.co.th/setprefdomain?prefdom=us&sig=k_bln232xf64qtbxanglcsxh5cep4%3d,0.9999022483825684,1,http://google.co.th/setprefdomain?prefdom=us&sig=k_bln232xf64qtbxanglcsxh5cep4%3d,0.9999022483825684,1,SKIPPED,True
176,http://google.co.th/setprefs?sig=0_yt_wbhjls_ppdo6u6xanguda3po%3d&hl=th&source=homepage&sa=x&ved=0ahukewjx-osnzp7kahwsv30khdgjbvcq2zgbcau,0.9999274015426636,1,http://google.co.th/setprefs?sig=0_yt_wbhjls_ppdo6u6xanguda3po%3d&hl=th&source=homepage&sa=x&ved=0ahukewjx-osnzp7kahwsv30khdgjbvcq2zgbcau,0.9999274015426636,1,SKIPPED,True
177,http://google.co.za,0.3065485954284668,0,HTTP://google.co.za,0.9995359182357788,1,SUCCESS,True
178,http://google.co.za/advanced_search?hl=en-au&authuser=0,0.18580543994903564,0,HTTP://google.co.za/advanced_search?hl=en-au&authuser=0,0.9852994680404663,1,SUCCESS,True
179,http://google.co.za/preferences?hl=en,0.9737223982810974,1,http://google.co.za/preferences?hl=en,0.9737223982810974,1,SKIPPED,True
180,http://google.co.za/services/,0.9863045811653137,1,http://google.co.za/services/,0.9863045811653137,1,SKIPPED,True
