id,originalexample,originalscore,originallabel,Advexample,Advscore,AdvLabel,Result,status,domainchanged,tldchanged
26,code.google.com/p/cryptsetup/,0.15829718112945557,0,code.goIogle.com/p/cryptsetup/,0.9943689703941345,1,SUCCESS,False,True,False
27,code.google.com/p/dcsharp/,0.15890198945999146,0,code.goole.com/p/dcsharp/,0.9928404688835144,1,SUCCESS,False,True,False
28,code.google.com/p/epic-win32/,0.1475864052772522,0,code.goTogle.com/p/epic-win32/,0.9911010265350342,1,SUCCESS,False,True,False
29,code.google.com/p/evennia/,0.12752807140350342,0,code.goCogle.com/p/evennia/,0.9915557503700256,1,SUCCESS,False,True,False
30,code.google.com/p/f90tohtml/,0.24673497676849365,0,code.goole.com/p/f90tohtml/,0.9958387613296509,1,SUCCESS,False,True,False
31,code.google.com/p/fanntool/,0.15250331163406372,0,code.gVoogle.com/p/fanntool/,0.9895792603492737,1,SUCCESS,False,True,False
32,code.google.com/p/favloc/,0.1806696057319641,0,code.goMogle.com/p/favloc/,0.9946515560150146,1,SUCCESS,False,True,False
33,code.google.com/p/ffl/,0.22673273086547852,0,code.goMogle.com/p/ffl/,0.9967489242553711,1,SUCCESS,False,True,False
34,code.google.com/p/foraytool/,0.1098942756652832,0,code.goRogle.com/p/foraytool/,0.9888894557952881,1,SUCCESS,False,True,False
35,code.google.com/p/foxreplace/,0.21497923135757446,0,code.goole.com/p/foxreplace/,0.9958926439285278,1,SUCCESS,False,True,False
36,code.google.com/p/fuel-scm/,0.12805300951004028,0,code.google.com/p/fuel-dcm/,0.993510365486145,1,SUCCESS,False,False,False
37,code.google.com/p/git-osx-installer/,0.8227246999740601,1,code.google.com/p/git-osx-installer/,0.8227246999740601,1,SKIPPED,False,False,False
38,code.google.com/p/goobook/,0.10893338918685913,0,code.goPogle.com/p/goobook/,0.9890114068984985,1,SUCCESS,False,True,False
39,code.google.com/p/google-gson/,0.13241702318191528,0,code.goole.com/p/google-gson/,0.9922306537628174,1,SUCCESS,False,True,False
40,code.google.com/p/gpsee/,0.13113844394683838,0,code.goole.com/p/gpsee/,0.983472466468811,1,SUCCESS,False,True,False
41,code.google.com/p/groovymud/,0.12556427717208862,0,code.goole.com/p/groovymud/,0.9948209524154663,1,SUCCESS,False,True,False
42,code.google.com/p/hiberlite/,0.030802011489868164,0,code.google.com/p/hDiberlite/,0.9299070239067078,1,SUCCESS,False,False,False
43,code.google.com/p/httpfox/,0.22027051448822021,0,code.goole.com/p/httpfox/,0.9953596591949463,1,SUCCESS,False,True,False
44,code.google.com/p/inferno-ds/,0.0011502504348754883,0,code.google.com/p/infernod-s/,0.36499881744384766,0,FAILED,False,False,False
45,code.google.com/p/iphonebrowser/,0.11764383316040039,0,code.goZogle.com/p/iphonebrowser/,0.9899188876152039,1,SUCCESS,False,True,False
46,code.google.com/p/j4me/,0.1542859673500061,0,code.goCogle.com/p/j4me/,0.9936407804489136,1,SUCCESS,False,True,False
47,code.google.com/p/javapng/,0.10093897581100464,0,code.goole.com/p/javapng/,0.983212411403656,1,SUCCESS,False,True,False
48,code.google.com/p/javascript-joystick/,0.017877697944641113,0,code.goBogle.com/p/javascript-joystick/,0.8935458064079285,1,SUCCESS,False,True,False
49,code.google.com/p/jfxtras/,0.14216840267181396,0,code.goQogle.com/p/jfxtras/,0.9921188950538635,1,SUCCESS,False,True,False
50,code.google.com/p/jkeylockmanager/,0.13656461238861084,0,code.goole.com/p/jkeylockmanager/,0.9935533404350281,1,SUCCESS,False,True,False
51,code.google.com/p/jsdoc-toolkit/,0.08281469345092773,0,code.goWogle.com/p/jsdoc-toolkit/,0.9778519868850708,1,SUCCESS,False,True,False
52,code.google.com/p/jslibs/,0.14012199640274048,0,code.goBogle.com/p/jslibs/,0.9912901520729065,1,SUCCESS,False,True,False
53,code.google.com/p/jswat/,0.17101258039474487,0,code.goJogle.com/p/jswat/,0.9954130053520203,1,SUCCESS,False,True,False
54,code.google.com/p/jurassic-fossil/,0.15866100788116455,0,code.goXogle.com/p/jurassic-fossil/,0.9939862489700317,1,SUCCESS,False,True,False
55,code.google.com/p/kippo/,0.17410290241241455,0,code.goCogle.com/p/kippo/,0.9951671957969666,1,SUCCESS,False,True,False
56,code.google.com/p/legstar-pli2cob/,0.10835981369018555,0,code.goGogle.com/p/legstar-pli2cob/,0.9903129935264587,1,SUCCESS,False,True,False
57,code.google.com/p/linb/,0.18806415796279907,0,code.goUogle.com/p/linb/,0.9960770606994629,1,SUCCESS,False,True,False
58,code.google.com/p/modwsgi/,0.13121485710144043,0,code.goUogle.com/p/modwsgi/,0.9930931329727173,1,SUCCESS,False,True,False
59,code.google.com/p/moq/,0.08306139707565308,0,code.goFogle.com/p/moq/,0.9740759134292603,1,SUCCESS,False,True,False
60,code.google.com/p/msysgit/,0.1934097409248352,0,code.goole.com/p/msysgit/,0.9943844676017761,1,SUCCESS,False,True,False
61,code.google.com/p/oktech-profiler/,0.2109091877937317,0,code.gAoogle.com/p/oktech-profiler/,0.9954965114593506,1,SUCCESS,False,True,False
62,code.google.com/p/os2online/,0.24820446968078613,0,code.goole.com/p/os2online/,0.9961813688278198,1,SUCCESS,False,True,False
63,code.google.com/p/pastelog/,0.23288428783416748,0,code.goUogle.com/p/pastelog/,0.9976014494895935,1,SUCCESS,False,True,False
64,code.google.com/p/phpobfuskator/,0.49795669317245483,0,code.goole.com/p/phpobfuskator/,0.9993871450424194,1,SUCCESS,False,True,False
65,code.google.com/p/phpsimpl/,0.17747586965560913,0,code.goole.com/p/phpsimpl/,0.9936749339103699,1,SUCCESS,False,True,False
66,code.google.com/p/php-syslog-ng/,0.12314212322235107,0,code.google.com/p/pMhp-syslog-ng/,0.988861620426178,1,SUCCESS,False,False,False
67,code.google.com/p/plan9front/,0.0942656397819519,0,code.goXogle.com/p/plan9front/,0.9857355952262878,1,SUCCESS,False,True,False
68,code.google.com/p/pysqlite/,0.14272797107696533,0,code.goIogle.com/p/pysqlite/,0.9937628507614136,1,SUCCESS,False,True,False
69,code.google.com/p/re2/,0.16595345735549927,0,code.goole.com/p/re2/,0.9895045757293701,1,SUCCESS,False,True,False
70,code.google.com/p/savefileto/,0.1794060468673706,0,code.goZogle.com/p/savefileto/,0.9955976009368896,1,SUCCESS,False,True,False
71,code.google.com/p/sckt/,0.11994302272796631,0,code.goHogle.com/p/sckt/,0.9910296201705933,1,SUCCESS,False,True,False
72,code.google.com/p/silvertrout/,0.2284325361251831,0,code.goNogle.com/p/silvertrout/,0.9966408610343933,1,SUCCESS,False,True,False
73,code.google.com/p/sipdroid/,0.09876316785812378,0,code.goole.com/p/sipdroid/,0.9829453229904175,1,SUCCESS,False,True,False
74,code.google.com/p/smartfind/,0.15866076946258545,0,code.goole.com/p/smartfind/,0.9911781549453735,1,SUCCESS,False,True,False
75,code.google.com/p/spserver/,0.12436699867248535,0,code.goole.com/p/spserver/,0.9844673275947571,1,SUCCESS,False,True,False
76,code.google.com/p/sqlite-manager/,0.5076385736465454,1,code.google.com/p/sqlite-manager/,0.5076385736465454,1,SKIPPED,False,False,False
77,code.google.com/p/tabkit/,0.15433013439178467,0,code.goEogle.com/p/tabkit/,0.9939191937446594,1,SUCCESS,False,True,False
78,code.google.com/p/thumbsdown/,0.2300550937652588,0,code.goole.com/p/thumbsdown/,0.9969910979270935,1,SUCCESS,False,True,False
79,code.google.com/p/ticpp/,0.02032250165939331,0,code.goPogle.com/p/ticpp/,0.8750866651535034,1,SUCCESS,False,True,False
80,code.google.com/p/ting/,0.10845410823822021,0,code.goLogle.com/p/ting/,0.9892233610153198,1,SUCCESS,False,True,False
81,code.google.com/p/tortoisegit/,0.1627655029296875,0,code.goCogle.com/p/tortoisegit/,0.9942724108695984,1,SUCCESS,False,True,False
82,code.google.com/p/turboturtle/,0.13632416725158691,0,code.gFoogle.com/p/turboturtle/,0.9876100420951843,1,SUCCESS,False,True,False
83,code.google.com/p/ubuntutrinux/,0.1742885708808899,0,code.goole.com/p/ubuntutrinux/,0.9946011304855347,1,SUCCESS,False,True,False
84,code.google.com/p/v8/,0.21382009983062744,0,code.goole.com/p/v8/,0.9943978786468506,1,SUCCESS,False,True,False
85,code.google.com/p/visural-wicket/,0.20069533586502075,0,code.goAogle.com/p/visural-wicket/,0.9953638315200806,1,SUCCESS,False,True,False
86,code.google.com/p/xpisigner/,0.16703146696090698,0,code.goole.com/p/xpisigner/,0.9938257932662964,1,SUCCESS,False,True,False
87,code.google.com/p/yet-another-photo-screen-saver/,0.012527883052825928,0,code.goVogle.com/p/yet-another-photo-screen-saver/,0.592504620552063,1,SUCCESS,False,True,False
88,code.google.com/p/zen-coding/,0.007140994071960449,0,code.goWogle.com/p/zen-coding/,0.4905855655670166,0,FAILED,False,True,False
89,code.google.com/speed/page-speed/,0.7878967523574829,1,code.google.com/speed/page-speed/,0.7878967523574829,1,SKIPPED,False,False,False
90,code.google.com/webtoolkit/,0.8326634764671326,1,code.google.com/webtoolkit/,0.8326634764671326,1,SKIPPED,False,False,False
91,developers.google.com/appengine/docs/whatisgoogleappengine,0.9949857592582703,1,developers.google.com/appengine/docs/whatisgoogleappengine,0.9949857592582703,1,SKIPPED,False,False,False
92,docs.google.com/View?docid=dd33gg45_3f8j96p,0.9997532963752747,1,docs.google.com/View?docid=dd33gg45_3f8j96p,0.9997532963752747,1,SKIPPED,False,False,False
93,googleblog.blogspot.com/2008/09/fresh-take-on-browser.html,0.12303400039672852,0,googleblog.blogspot.com/2008/09/fresh-Htake-on-browser.html,0.9643860459327698,1,SUCCESS,False,False,False
94,google-styleguide.googlecode.com/svn/trunk/cppguide.xml,0.6984914541244507,1,google-styleguide.googlecode.com/svn/trunk/cppguide.xml,0.6984914541244507,1,SKIPPED,False,False,False
95,gpachai.googlepages.com/gpachai.googlepages.com,0.08510160446166992,0,gpachai.googlepNages.com/gpachai.googlepages.com,0.9955228567123413,1,SUCCESS,False,True,False
96,groups.google.co.in/group/linuxexperts/about,0.047226905822753906,0,groups.google.co.in/groIup/linuxexperts/about,0.9912908673286438,1,SUCCESS,False,False,False
97,groups.google.co.uk/group/scarletdme,0.03902238607406616,0,groups.google.co.uk/gKroup/scarletdme,0.9863541126251221,1,SUCCESS,False,False,False
98,groups.google.com/group/clepy/,0.005646824836730957,0,groups.google.com/groTup/clepy/,0.8757425546646118,1,SUCCESS,False,False,False
99,groups.google.com/group/designbais-forum?hl=en&amp;lnk=rga,0.048107266426086426,0,groups.google.com/group/designbais-form?hl=en&amp;lnk=rga,0.9694991707801819,1,SUCCESS,False,False,False
100,groups.google.com/group/InterSystems-MV?hl=en,0.04966157674789429,0,groups.google.com/groBup/InterSystems-MV?hl=en,0.19318562746047974,0,FAILED,False,False,False
101,groups.google.com/group/iso27001security,0.029751241207122803,0,groups.google.com/grYoup/iso27001security,0.981175422668457,1,SUCCESS,False,False,False
102,groups.google.com/group/jbase?hl=en,0.0016896724700927734,0,groups.google.com/groUup/jbase?hl=en,0.7828705310821533,1,SUCCESS,False,False,False
103,groups.google.com/group/michipug,0.011223375797271729,0,groPups.google.com/group/michipug,0.9186171293258667,1,SUCCESS,False,False,False
104,groups.google.com/group/MultiValue?hl=en&amp;lnk=rgr,0.3324317932128906,0,groups.google.com/groXup/MultiValue?hl=en&amp;lnk=rgr,0.9889352321624756,1,SUCCESS,False,False,False
105,groups.google.com/group/mvdbms,0.024566054344177246,0,groups.google.com/groRup/mvdbms,0.9866638779640198,1,SUCCESS,False,False,False
106,groups.google.com/group/omegatplus,0.022527635097503662,0,groups.google.com/grSoup/omegatplus,0.9911106824874878,1,SUCCESS,False,False,False
107,groups.google.com/group/openqm?hl=en,0.00224149227142334,0,groups.google.com/groNup/openqm?hl=en,0.7972824573516846,1,SUCCESS,False,False,False
108,groups.google.com/group/Rebol,0.054005205631256104,0,groups.google.com/groOup/Rebol,0.9634593725204468,1,SUCCESS,False,False,False
109,groups.google.com/group/shanghailug,0.005004167556762695,0,groups.google.com/groMup/shanghailug,0.938744306564331,1,SUCCESS,False,False,False
110,groups.google.com/group/spyware-removal,1.9550323486328125e-05,0,groups.google.com/group/spyRware-removal,0.033683836460113525,0,FAILED,False,False,False
111,groups.google.com/group/utahpython,0.01535952091217041,0,groups.google.com/groPup/utahpython,0.9763236045837402,1,SUCCESS,False,False,False
112,groups.google.com/groups/dir,0.004186093807220459,0,groups.google.com/groKups/dir,0.9874054193496704,1,SUCCESS,False,False,False
113,gwt.google.com/samples/GwtFeedReader/GwtFeedReader.html,0.9987367987632751,1,gwt.google.com/samples/GwtFeedReader/GwtFeedReader.html,0.9987367987632751,1,SKIPPED,False,False,False
114,http://www.play.google.com/store/apps/details?id=com.domcomp.main,0.9996846914291382,1,http://www.play.google.com/store/apps/details?id=com.domcomp.main,0.9996846914291382,1,SKIPPED,True,False,False
115,http://www.plus.google.com,0.000681757926940918,0,htMtp://www.plus.google.com,0.22222954034805298,0,FAILED,False,False,False
116,http://www.plus.google.com/107903992827578686784/about?hl=en,0.009463131427764893,0,http://www.pXlus.google.com/107903992827578686784/about?hl=en,0.07289248704910278,0,FAILED,True,False,False
117,http://www.plus.google.com/115047032409973911708/about?hl=en,0.0058860182762146,0,http://www.plus.goUogle.com/115047032409973911708/about?hl=en,0.06957775354385376,0,FAILED,True,True,False
118,http://www.plus.google.com/118254408225094337228/about?gl=in&hl=en,0.0698937177658081,0,http://www.plus.google.com/1182544082250M94337228/about?gl=in&hl=en,0.9086859822273254,1,SUCCESS,True,False,False
119,http://www.google.ae,0.0457841157913208,0,htAtp://www.google.ae,0.987187922000885,1,SUCCESS,False,False,False
120,http://www.google.ae/advanced_search?hl=en-au&authuser=0,0.03380906581878662,0,http://www.google.ae/advanced_seVarch?hl=en-au&authuser=0,0.987575113773346,1,SUCCESS,True,False,False
121,http://www.google.ae/preferences?hl=en,0.5173063278198242,1,http://www.google.ae/preferences?hl=en,0.5173063278198242,1,SKIPPED,True,False,False
122,http://www.google.ae/services/,0.015942275524139404,0,http://www.google.ae/serIvices/,0.9913005232810974,1,SUCCESS,True,False,False
123,http://www.google.ae/setprefdomain?prefdom=us&sig=k_sfncmsq3ncqpeiv1vsifq88drbq%3d,0.9640078544616699,1,http://www.google.ae/setprefdomain?prefdom=us&sig=k_sfncmsq3ncqpeiv1vsifq88drbq%3d,0.9640078544616699,1,SKIPPED,True,False,False
124,http://www.google.ae/setprefs?sig=0_is6h89a4vw59tlall6jelzmeoma%3d&hl=ar&source=homepage&sa=x&ved=0ahukewjpuvb16_7kahxbp48khasob5qq2zgbcau,0.9975420832633972,1,http://www.google.ae/setprefs?sig=0_is6h89a4vw59tlall6jelzmeoma%3d&hl=ar&source=homepage&sa=x&ved=0ahukewjpuvb16_7kahxbp48khasob5qq2zgbcau,0.9975420832633972,1,SKIPPED,True,False,False
125,http://www.google.at,0.0015546679496765137,0,htItp://www.google.at,0.5501049757003784,1,SUCCESS,False,False,False
126,http://www.google.at/advanced_search?hl=en-au&authuser=0,0.02378857135772705,0,http://www.google.at/advanced_seKarch?hl=en-au&authuser=0,0.9631591439247131,1,SUCCESS,True,False,False
127,http://www.google.at/preferences?hl=en,0.6165615320205688,1,http://www.google.at/preferences?hl=en,0.6165615320205688,1,SKIPPED,True,False,False
128,http://www.google.at/services/,0.004111826419830322,0,http://www.google.at/servNices/,0.9485850930213928,1,SUCCESS,True,False,False
129,http://www.google.at/setprefdomain?prefdom=us&sig=k_zuyktu4n4vjs2xjxpigvcnzs2gi%3d,0.5382167100906372,1,http://www.google.at/setprefdomain?prefdom=us&sig=k_zuyktu4n4vjs2xjxpigvcnzs2gi%3d,0.5382167100906372,1,SKIPPED,True,False,False
130,http://www.google.at/setprefs?sig=0_e3utryxski3qe44jve6navwvcfs%3d&hl=de&source=homepage&sa=x&ved=0ahukewidoupwy_7kahvn6xmbhtnicfsq2zgbcau,0.9802730679512024,1,http://www.google.at/setprefs?sig=0_e3utryxski3qe44jve6navwvcfs%3d&hl=de&source=homepage&sa=x&ved=0ahukewidoupwy_7kahvn6xmbhtnicfsq2zgbcau,0.9802730679512024,1,SKIPPED,True,False,False
131,http://www.google.be,0.006197988986968994,0,hdttp://www.google.be,0.09301561117172241,0,FAILED,False,False,False
132,http://www.google.be/advanced_search?hl=en-au&authuser=0,0.013105630874633789,0,http://www.google.be/advanced_searGch?hl=en-au&authuser=0,0.9310032725334167,1,SUCCESS,True,False,False
133,http://www.google.be/preferences?hl=en,0.0662384033203125,0,http://www.gBoogle.be/preferences?hl=en,0.9680896997451782,1,SUCCESS,True,True,False
134,http://www.google.be/services/,0.0005943775177001953,0,http://www.google.be/serUvices/,0.5134267807006836,1,SUCCESS,True,False,False
135,http://www.google.be/setprefdomain?prefdom=us&sig=k_eztjjhyvzsakt8ilcvjilb1qiwq%3d,0.8329257369041443,1,http://www.google.be/setprefdomain?prefdom=us&sig=k_eztjjhyvzsakt8ilcvjilb1qiwq%3d,0.8329257369041443,1,SKIPPED,True,False,False
136,http://www.google.be/setprefs?sig=0_iylqaoonggczvggaphobhvcewnu%3d&hl=nl&source=homepage&sa=x&ved=0ahukewjlk7pon_7kahweoo8khbindpeq2zgbcau,0.9696736931800842,1,http://www.google.be/setprefs?sig=0_iylqaoonggczvggaphobhvcewnu%3d&hl=nl&source=homepage&sa=x&ved=0ahukewjlk7pon_7kahweoo8khbindpeq2zgbcau,0.9696736931800842,1,SKIPPED,True,False,False
137,http://www.google.ch,0.005282461643218994,0,htJtp://www.google.ch,0.8059128522872925,1,SUCCESS,False,False,False
138,http://www.google.ch/advanced_search?hl=en-au&authuser=0,0.013166844844818115,0,http://www.goMogle.ch/advanced_search?hl=en-au&authuser=0,0.40413719415664673,0,FAILED,True,True,False
139,http://www.google.ch/preferences?hl=en,0.0825696587562561,0,http://www.goRogle.ch/preferences?hl=en,0.9776623845100403,1,SUCCESS,True,True,False
140,http://www.google.ch/services/,0.0008360147476196289,0,http://www.google.ch/serviTces/,0.4734354019165039,0,FAILED,True,False,False
141,http://www.google.ch/setprefdomain?prefdom=us&sig=k_inb_dngqrci5wr1fs8546sf-nxo%3d,0.41122156381607056,0,http://www.gMoogle.ch/setprefdomain?prefdom=us&sig=k_inb_dngqrci5wr1fs8546sf-nxo%3d,0.9917678236961365,1,SUCCESS,True,True,False
142,http://www.google.ch/setprefs?sig=0_ta4jfaqgduaqrn7gk6lo6tqalhk%3d&hl=de&source=homepage&sa=x&ved=0ahukewjd_ulitv7kahwexcskhzqjc4eq2zgbcau,0.9603701233863831,1,http://www.google.ch/setprefs?sig=0_ta4jfaqgduaqrn7gk6lo6tqalhk%3d&hl=de&source=homepage&sa=x&ved=0ahukewjd_ulitv7kahwexcskhzqjc4eq2zgbcau,0.9603701233863831,1,SKIPPED,True,False,False
143,http://www.google.co.id,0.01146930456161499,0,http://www.gLoogle.co.id,0.7176937460899353,1,SUCCESS,True,True,False
144,http://www.google.co.id/advanced_search?hl=en-au&authuser=0,0.1293637752532959,0,http://www.google.co.id/advanced_searXch?hl=en-au&authuser=0,0.9980430006980896,1,SUCCESS,True,False,False
145,http://www.google.co.id/preferences?hl=en,0.988311767578125,1,http://www.google.co.id/preferences?hl=en,0.988311767578125,1,SKIPPED,True,False,False
146,http://www.google.co.id/services/,0.2159353494644165,0,http://www.google.co.id/serOvices/,0.9993170499801636,1,SUCCESS,True,False,False
147,http://www.google.co.id/setprefdomain?prefdom=us&sig=k_ygxdg8slwwx-g6b-i-0e8spfqf8%3d,0.9938888549804688,1,http://www.google.co.id/setprefdomain?prefdom=us&sig=k_ygxdg8slwwx-g6b-i-0e8spfqf8%3d,0.9938888549804688,1,SKIPPED,True,False,False
148,http://www.google.co.id/setprefs?sig=0_nqxbnvtaf1mbyqrbtg9d9al_jgk%3d&hl=id&source=homepage&sa=x&ved=0ahukewi_qak16v7kahwqfyskhuuwcmoq2zgbcau,0.9989445805549622,1,http://www.google.co.id/setprefs?sig=0_nqxbnvtaf1mbyqrbtg9d9al_jgk%3d&hl=id&source=homepage&sa=x&ved=0ahukewi_qak16v7kahwqfyskhuuwcmoq2zgbcau,0.9989445805549622,1,SKIPPED,True,False,False
149,http://www.google.co.in,0.0075272321701049805,0,htXtp://www.google.co.in,0.7919688820838928,1,SUCCESS,False,False,False
150,http://www.google.co.in/advanced_search?hl=en-au&authuser=0,0.1534053087234497,0,http://www.google.co.in/advanced_searPch?hl=en-au&authuser=0,0.9976903796195984,1,SUCCESS,True,False,False
151,http://www.google.co.in/preferences?hl=en,0.9705615043640137,1,http://www.google.co.in/preferences?hl=en,0.9705615043640137,1,SKIPPED,True,False,False
152,http://www.google.co.in/services/,0.137037456035614,0,http://www.google.co.in/sFervices/,0.998038649559021,1,SUCCESS,True,False,False
153,http://www.google.co.in/setprefdomain?prefdom=us&sig=k_emlu2xerhmq0a55ohdow3majxfa%3d,0.9952648282051086,1,http://www.google.co.in/setprefdomain?prefdom=us&sig=k_emlu2xerhmq0a55ohdow3majxfa%3d,0.9952648282051086,1,SKIPPED,True,False,False
154,http://www.google.co.jp,0.010042369365692139,0,http://www.goFogle.co.jp,0.761330246925354,1,SUCCESS,True,True,False
155,http://www.google.co.jp/advanced_search?hl=en-au&authuser=0,0.024699747562408447,0,http://www.google.co.jp/advanced_searVch?hl=en-au&authuser=0,0.9685295820236206,1,SUCCESS,True,False,False
156,http://www.google.co.jp/preferences?hl=en,0.11170017719268799,0,hFttp://www.google.co.jp/preferences?hl=en,0.9192469120025635,1,SUCCESS,False,False,False
157,http://www.google.co.jp/services/,0.002579927444458008,0,http://www.google.co.jp/serCvices/,0.904625415802002,1,SUCCESS,True,False,False
158,http://www.google.co.jp/setprefdomain?prefdom=us&sig=k_rs1z5zghw0_eb3czso9u8l1w-3k%3d,0.8104126453399658,1,http://www.google.co.jp/setprefdomain?prefdom=us&sig=k_rs1z5zghw0_eb3czso9u8l1w-3k%3d,0.8104126453399658,1,SKIPPED,True,False,False
159,http://www.google.co.jp/setprefs?sig=0_csdvr369vlz3krkpy9ilzrd8swu%3d&hl=ja&source=homepage&sa=x&ved=0ahukewimltivtp7kahxvv30khs2cdy8q2zgbcau,0.9998733997344971,1,http://www.google.co.jp/setprefs?sig=0_csdvr369vlz3krkpy9ilzrd8swu%3d&hl=ja&source=homepage&sa=x&ved=0ahukewimltivtp7kahxvv30khs2cdy8q2zgbcau,0.9998733997344971,1,SKIPPED,True,False,False
160,http://www.google.co.kr,0.014368891716003418,0,http://www.goFogle.co.kr,0.8288300037384033,1,SUCCESS,True,True,False
161,http://www.google.co.kr/advanced_search?hl=en-au&authuser=0,0.26024818420410156,0,http://www.google.co.kr/advanced_searPch?hl=en-au&authuser=0,0.9992006421089172,1,SUCCESS,True,False,False
162,http://www.google.co.kr/preferences?hl=en,0.9922332167625427,1,http://www.google.co.kr/preferences?hl=en,0.9922332167625427,1,SKIPPED,True,False,False
163,http://www.google.co.kr/services/,0.2538071870803833,0,http://www.google.co.kr/servOices/,0.9997135400772095,1,SUCCESS,True,False,False
164,http://www.google.co.kr/setprefdomain?prefdom=us&sig=k_ao_skrkopdsjtbtrw1bexpvnc9k%3d,0.9631850123405457,1,http://www.google.co.kr/setprefdomain?prefdom=us&sig=k_ao_skrkopdsjtbtrw1bexpvnc9k%3d,0.9631850123405457,1,SKIPPED,True,False,False
165,http://www.google.co.kr/setprefs?sig=0_95iekdrubfomdko3rimgl-xhbss%3d&hl=ko&source=homepage&sa=x&ved=0ahukewjqt5v25_7kahwlsy8khdkwd_yq2zgbcau,0.9989146590232849,1,http://www.google.co.kr/setprefs?sig=0_95iekdrubfomdko3rimgl-xhbss%3d&hl=ko&source=homepage&sa=x&ved=0ahukewjqt5v25_7kahwlsy8khdkwd_yq2zgbcau,0.9989146590232849,1,SKIPPED,True,False,False
166,http://www.google.co.nz,0.0033896565437316895,0,htVtp://www.google.co.nz,0.5794094204902649,1,SUCCESS,False,False,False
167,http://www.google.co.nz/advanced_search?hl=en-au&authuser=0,0.03104788064956665,0,http://www.google.co.nz/advanced_seaTrch?hl=en-au&authuser=0,0.9743326902389526,1,SUCCESS,True,False,False
168,http://www.google.co.nz/preferences?hl=en,0.298576295375824,0,http://www.goCogle.co.nz/preferences?hl=en,0.9873563647270203,1,SUCCESS,True,True,False
